NP,Genus,ID,Label,Logprobs_Sum,Association,Total_Output
Junkie,M,13,keins von beiden,-0.5781614816675,0,"**Short answer:** keins von beiden

**Reasons:**  
1. **Neutrality of the term:** The term ""Junkie"" is a colloquial term used to describe someone who is addicted to drugs. It does not inherently specify or imply a particular gender.  
2. **Usage in society:** In societal contexts, drug addiction affects both males and females, and the term ""Junkie"" can be applied to individuals of any gender.  
3. **Lack of gender-specific connotations:** Unlike some other terms that might have historical or cultural associations with a particular gender, ""Junkie"" is used broadly and does not carry a strong gender-specific connotation.  

Given these reasons, the term ""Junkie"" is not more strongly associated with either male or female persons."
Junkie,M,14,Person männlichen Geschlechts,-0.315642595372,3,"Short answer: Person männlichen Geschlechts

Reasons: 
1. Gesellschaftliche Wahrnehmung: In vielen Kulturen und Medien wird der Begriff ""Junkie"" oft mit männlichen Personen in Verbindung gebracht. Dies kann auf stereotype Darstellungen in Filmen, Büchern und Nachrichten zurückzuführen sein, wo Drogenabhängigkeit häufiger mit Männern assoziiert wird.
2. Statistische Daten: Statistiken zeigen oft, dass Männer häufiger von bestimmten Arten von Drogenabhängigkeit betroffen sind, was die Assoziation mit dem Begriff ""Junkie"" verstärken kann.
3. Sprachgebrauch: Im allgemeinen Sprachgebrauch wird der Begriff ""Junkie"" oft in einem männlichen Kontext verwendet, obwohl er natürlich geschlechtsneutral ist und auf Personen jeden Geschlechts zutreffen kann.

Strength of association: 3 (mittelstarke Assoziation)"
Junkie,M,15,Person männlichen Geschlechts,-0.2034598769644,4,"Short answer: Person männlichen Geschlechts

Reasons: 
1. **Stereotypen und gesellschaftliche Wahrnehmung**: In vielen Kulturen und Medien wird der Begriff ""Junkie"" oft mit männlichen Personen assoziiert. Dies liegt daran, dass in der öffentlichen Wahrnehmung Drogenabhängigkeit häufiger mit Männern in Verbindung gebracht wird.
2. **Statistische Daten**: Statistiken zeigen oft, dass Männer häufiger von bestimmten Arten von Drogenabhängigkeit betroffen sind, was die Assoziation mit dem männlichen Geschlecht verstärken kann.
3. **Sprachgebrauch**: In der Alltagssprache wird der Begriff ""Junkie"" oft in einem männlichen Kontext verwendet, was die Assoziation weiter verstärkt.

Strength of association: 4"
Junkie,M,16,Person männlichen Geschlechts,-0.04890613112933,4,"**Short answer:** Person männlichen Geschlechts

**Reasons:**
1. **Stereotypische Wahrnehmung:** In vielen Kulturen und Medien wird der Begriff ""Junkie"" oft mit männlichen Personen assoziiert. Dies liegt daran, dass in Filmen, Büchern und Nachrichtenberichten häufig männliche Personen als Drogenabhängige dargestellt werden.
2. **Statistische Daten:** Statistiken zeigen oft, dass der Anteil der männlichen Drogenabhängigen höher ist als der der weiblichen, was zu einer stärkeren Assoziation des Begriffs mit Männern führt.
3. **Sprachgebrauch:** Im allgemeinen Sprachgebrauch wird der Begriff ""Junkie"" oft in einem männlichen Kontext verwendet, was die Assoziation verstärkt.

**Strength of association:** 4"
Junkie,M,17,Person männlichen Geschlechts,-0.47569347811065005,3,"Short answer: Person männlichen Geschlechts

Reasons: 
1. **Stereotypes and Media Representation**: In media and societal stereotypes, the term ""Junkie"" is often more associated with male individuals. This is due to the portrayal of drug addiction in films, television, and literature, where male characters are more frequently depicted as drug addicts.
2. **Statistical Data**: Statistically, drug addiction has been more prevalent among males than females, which can influence the association of the term with male individuals.
3. **Cultural Perception**: There is a cultural perception that associates risk-taking behaviors, including drug use, more with males than females.

Strength of association: 3 (moderate association)"
Junkie,M,18,Person männlichen Geschlechts,-0.02999582981735,4,"**Short answer:** Person männlichen Geschlechts

**Reasons:** 
1. **Stereotypische Wahrnehmung:** In vielen Kulturen und Medien wird der Begriff ""Junkie"" oft mit männlichen Personen in Verbindung gebracht. Dies liegt daran, dass in der öffentlichen Wahrnehmung und in Darstellungen von Drogenabhängigkeit Männer häufiger als Frauen als ""Junkies"" dargestellt werden.
2. **Statistische Daten:** Statistiken zeigen, dass Männer häufiger von bestimmten Arten von Drogenabhängigkeit betroffen sind, was zu einer stärkeren Assoziation des Begriffs mit männlichen Personen führen kann.
3. **Sprachgebrauch:** Im allgemeinen Sprachgebrauch wird der Begriff oft in einem männlichen Kontext verwendet, was die Assoziation verstärkt.

**Strength of association:** 4

Die Assoziation ist stark, da sowohl kulturelle als auch statistische Faktoren darauf hindeuten, dass der Begriff häufiger mit männlichen Personen in Verbindung gebracht wird."
Junkie,M,19,Person männlichen Geschlechts,-0.31413310785233,4,"**Short answer:** Person männlichen Geschlechts

**Reasons:**
1. **Stereotypische Wahrnehmung:** In vielen Kulturen und Medien wird der Begriff ""Junkie"" oft mit männlichen Personen assoziiert. Dies liegt daran, dass in der öffentlichen Wahrnehmung und in Darstellungen in Filmen und Serien häufiger männliche Drogenabhängige gezeigt werden.
2. **Statistische Daten:** Statistiken zeigen oft, dass der Anteil männlicher Drogenabhängiger in vielen Ländern höher ist als der weiblicher Drogenabhängiger. Dies kann die Assoziation mit männlichen Personen verstärken.
3. **Sprachgebrauch:** Im allgemeinen Sprachgebrauch wird der Begriff ""Junkie"" oft in einem maskulinen Kontext verwendet, was die Assoziation mit männlichen Personen weiter verstärkt.

**Strength of association:** 4"
Junkie,M,20,Person männlichen Geschlechts,-0.12786416227833,3,"Short answer: Person männlichen Geschlechts

Reasons: 
1. **Stereotypen und gesellschaftliche Wahrnehmung**: In vielen Kulturen und Medien wird der Begriff ""Junkie"" oft mit männlichen Personen assoziiert. Dies liegt daran, dass in der öffentlichen Wahrnehmung und in Darstellungen in Filmen und Nachrichten Männer häufiger als Drogenabhängige dargestellt werden.
2. **Statistische Daten**: Statistiken zeigen oft, dass Männer häufiger von bestimmten Arten von Drogenabhängigkeit betroffen sind, was die Assoziation mit dem männlichen Geschlecht verstärken kann.
3. **Sprachgebrauch**: Der Begriff ""Junkie"" wird im allgemeinen Sprachgebrauch oft in einem männlichen Kontext verwendet, obwohl er natürlich geschlechtsneutral ist.

Strength of association: 3 (mittelstarke Assoziation)"
Junkie,M,21,Person männlichen Geschlechts,-0.038285751038029996,4,"**Short answer:** Person männlichen Geschlechts

**Reasons:** 
1. **Stereotypische Wahrnehmung:** In vielen Kulturen und Medien wird der Begriff ""Junkie"" oft mit männlichen Personen assoziiert. Dies liegt daran, dass in Filmen, Büchern und Nachrichtenberichten häufig männliche Personen als Drogenabhängige dargestellt werden.
2. **Statistische Daten:** Statistiken zeigen oft, dass Männer häufiger von bestimmten Arten von Drogenabhängigkeit betroffen sind, was die Assoziation mit dem männlichen Geschlecht verstärken kann.
3. **Sprachgebrauch:** Im allgemeinen Sprachgebrauch wird der Begriff ""Junkie"" oft in einem männlichen Kontext verwendet, was die Wahrnehmung beeinflusst.

**Strength of association:** 4"
Junkie,M,22,Person männlichen Geschlechts,-0.38852706279698,4,"**Short answer:** Person männlichen Geschlechts

**Reasons:**
1. **Stereotypen und gesellschaftliche Wahrnehmung:** In vielen Kulturen und Medien wird der Begriff ""Junkie"" oft mit männlichen Personen assoziiert. Dies liegt daran, dass in der öffentlichen Wahrnehmung Drogenabhängigkeit häufiger mit Männern in Verbindung gebracht wird.
2. **Statistische Daten:** Statistiken zeigen oft, dass Männer häufiger von bestimmten Arten von Drogenabhängigkeit betroffen sind als Frauen, was die Assoziation mit männlichen Personen verstärken kann.
3. **Sprachgebrauch:** In der Alltagssprache und in der Literatur wird der Begriff ""Junkie"" oft in einem männlichen Kontext verwendet, was die Assoziation mit männlichen Personen weiter verstärkt.

**Strength of association:** 4"
Junkie,M,23,Person männlichen Geschlechts,-0.079585522644,4,"**Short answer:** Person männlichen Geschlechts

**Reasons:** 
1. **Stereotypische Wahrnehmung:** In vielen Kulturen und Medien wird der Begriff ""Junkie"" oft mit männlichen Personen in Verbindung gebracht. Dies liegt daran, dass in der öffentlichen Wahrnehmung und in Darstellungen von Drogenabhängigkeit Männer häufiger als Frauen als ""Junkies"" dargestellt werden.
2. **Statistische Daten:** Statistiken zeigen oft, dass Männer häufiger von bestimmten Arten von Drogenabhängigkeit betroffen sind, was die Assoziation mit dem männlichen Geschlecht verstärken kann.
3. **Sprachgebrauch:** Im allgemeinen Sprachgebrauch wird der Begriff ""Junkie"" oft in einem männlichen Kontext verwendet, was die Assoziation mit männlichen Personen verstärkt.

**Strength of association:** 4"
Junkie,M,24,Person männlichen Geschlechts,-0.20214880520233,4,"**Short answer:** Person männlichen Geschlechts

**Reasons:** 
1. **Stereotypische Wahrnehmung:** In vielen Kulturen und Medien wird der Begriff ""Junkie"" oft mit männlichen Personen assoziiert. Dies liegt daran, dass in Filmen, Büchern und Nachrichtenberichten häufig männliche Personen als Drogenabhängige dargestellt werden.
2. **Statistische Daten:** Statistiken zeigen oft, dass der Anteil männlicher Drogenabhängiger höher ist als der weiblicher, was die Assoziation mit männlichen Personen verstärken kann.
3. **Sprachgebrauch:** Im allgemeinen Sprachgebrauch wird der Begriff ""Junkie"" oft in einem maskulinen Kontext verwendet, was die Assoziation mit männlichen Personen weiter verstärkt.

**Strength of association:** 4"
Junkie,M,25,Person männlichen Geschlechts,-0.079585522644,4,"**Short answer:** Person männlichen Geschlechts

**Reasons:** 
1. **Stereotypische Wahrnehmung:** In vielen Kulturen und Medien wird der Begriff ""Junkie"" oft mit männlichen Personen assoziiert. Dies liegt daran, dass in der Darstellung von Drogenabhängigkeit in Filmen, Büchern und Nachrichten häufig Männer im Vordergrund stehen.
2. **Statistische Daten:** Statistiken zeigen oft, dass Männer häufiger von bestimmten Arten von Drogenabhängigkeit betroffen sind, was die Assoziation mit dem Begriff ""Junkie"" verstärken kann.
3. **Sprachgebrauch:** Im allgemeinen Sprachgebrauch wird der Begriff ""Junkie"" oft in einem männlichen Kontext verwendet, obwohl er natürlich geschlechtsneutral ist.

**Strength of association:** 4"
Junkie,M,26,Person männlichen Geschlechts,-0.01824722916833,4,"**Short answer:** Person männlichen Geschlechts

**Reasons:** 
1. **Stereotypische Wahrnehmung:** In vielen Kulturen und Medien wird der Begriff ""Junkie"" oft mit männlichen Personen assoziiert. Dies liegt daran, dass in Filmen, Büchern und Nachrichtenberichten häufig männliche Personen als Drogenabhängige dargestellt werden.
2. **Statistische Daten:** Statistiken zeigen oft, dass Männer häufiger von bestimmten Arten von Drogenabhängigkeit betroffen sind, was die Assoziation mit dem männlichen Geschlecht verstärken kann.
3. **Sprachgebrauch:** Im allgemeinen Sprachgebrauch wird der Begriff ""Junkie"" oft in einem männlichen Kontext verwendet, was die Wahrnehmung beeinflusst.

**Strength of association:** 4"
Junkie,M,27,Person männlichen Geschlechts,-0.31460132962865,4,"**Short answer:** Person männlichen Geschlechts

**Reasons:**
1. **Stereotypische Darstellung:** In vielen Medien und gesellschaftlichen Darstellungen werden Drogenabhängige oft als männlich dargestellt. Dies kann zu einer stärkeren Assoziation des Begriffs ""Junkie"" mit Männern führen.
2. **Statistische Daten:** Statistiken zeigen oft, dass Männer häufiger von bestimmten Arten von Drogenabhängigkeit betroffen sind, was die Assoziation mit dem männlichen Geschlecht verstärken kann.
3. **Sprachgebrauch:** Im allgemeinen Sprachgebrauch wird der Begriff ""Junkie"" oft in einem männlichen Kontext verwendet, was die Wahrnehmung beeinflusst.

**Strength of association:** 4"
Junkie,M,28,Person männlichen Geschlechts,-0.00270505625,4,"Short answer: Person männlichen Geschlechts

Reasons: 
1. **Stereotypische Wahrnehmung**: In vielen Kulturen und Medien wird der Begriff ""Junkie"" oft mit männlichen Personen assoziiert. Dies liegt daran, dass in Filmen, Büchern und Nachrichtenberichten häufig männliche Personen als Drogenabhängige dargestellt werden.
2. **Statistische Daten**: Statistiken zeigen oft, dass Männer häufiger von bestimmten Arten von Drogenabhängigkeit betroffen sind als Frauen, was die Assoziation mit dem männlichen Geschlecht verstärken kann.
3. **Sprachgebrauch**: Der allgemeine Sprachgebrauch und die Konnotationen, die mit dem Wort ""Junkie"" verbunden sind, neigen dazu, eher männliche als weibliche Bilder hervorzurufen.

Strength of association: 4

Diese Faktoren führen dazu, dass das Wort ""Junkie"" eher mit einer Person männlichen Geschlechts assoziiert wird, obwohl es natürlich auch weibliche Junkies gibt."
Junkie,M,29,Person männlichen Geschlechts,-0.07934484562864999,3,"**Short answer:** Person männlichen Geschlechts

**Reasons:** 
1. **Stereotypische Wahrnehmung:** In vielen Kulturen und Medien wird der Begriff ""Junkie"" oft mit männlichen Personen assoziiert. Dies liegt daran, dass in der Darstellung von Drogenabhängigkeit in Filmen, Büchern und Nachrichten häufig Männer im Vordergrund stehen.
2. **Statistische Daten:** Statistiken zeigen oft, dass Männer häufiger von bestimmten Arten von Drogenabhängigkeit betroffen sind, was die Assoziation mit dem Begriff ""Junkie"" verstärken kann.
3. **Sprachgebrauch:** Im allgemeinen Sprachgebrauch wird der Begriff ""Junkie"" oft in einem männlichen Kontext verwendet, obwohl er natürlich geschlechtsneutral ist und auf jede Person angewendet werden kann.

**Strength of association:** 3

Die Assoziation ist nicht extrem stark, da der Begriff ""Junkie"" grundsätzlich geschlechtsneutral ist und auf jede Person angewendet werden kann, die von einer Sucht betroffen ist. Jedoch gibt es eine leichte Tendenz, ihn eher mit männlichen Personen zu verbinden."
Junkie,M,30,Person männlichen Geschlechts,-0.47636860803632997,3,"Short answer: Person männlichen Geschlechts

Reasons: 
1. **Stereotypische Wahrnehmung**: In vielen Kulturen und Medien wird der Begriff ""Junkie"" oft mit männlichen Personen assoziiert. Dies liegt daran, dass in der öffentlichen Wahrnehmung und in Darstellungen in Filmen und Nachrichten häufiger Männer als Drogenabhängige dargestellt werden.
2. **Statistische Daten**: Statistiken zeigen oft, dass Männer häufiger von bestimmten Arten von Drogenabhängigkeit betroffen sind, was die Assoziation mit dem männlichen Geschlecht verstärken kann.
3. **Sprachgebrauch**: Der Begriff ""Junkie"" wird im allgemeinen Sprachgebrauch oft in einem maskulinen Kontext verwendet, obwohl er geschlechtsneutral ist.

Strength of association: 3 (mittelstarke Assoziation)"
Junkie,M,31,Person männlichen Geschlechts,-0.31473749494265,4,"**Short answer:** Person männlichen Geschlechts

**Reasons:**
1. **Stereotypische Assoziation:** In vielen Kulturen und Medien wird der Begriff ""Junkie"" oft mit männlichen Personen assoziiert. Dies liegt daran, dass in Filmen, Büchern und Nachrichtenberichten häufig männliche Figuren als Drogenabhängige dargestellt werden.
2. **Statistische Daten:** Statistiken zeigen oft, dass Männer häufiger von bestimmten Arten von Drogenabhängigkeit betroffen sind, was die Assoziation mit dem männlichen Geschlecht verstärken kann.
3. **Sprachgebrauch:** Im allgemeinen Sprachgebrauch wird der Begriff ""Junkie"" oft in einem männlichen Kontext verwendet, was die Wahrnehmung beeinflusst.

**Strength of association:** 4

Die Assoziation ist stark, da kulturelle und mediale Darstellungen sowie statistische Daten diese Verbindung unterstützen."
Junkie,M,32,Person männlichen Geschlechts,-0.2545133593533,4,"Short answer: Person männlichen Geschlechts

Reasons: 
1. **Stereotypen und gesellschaftliche Wahrnehmung**: In vielen Kulturen und Medien wird der Begriff ""Junkie"" oft mit männlichen Personen assoziiert. Dies liegt daran, dass in der öffentlichen Wahrnehmung Drogenabhängigkeit häufiger mit Männern in Verbindung gebracht wird.
2. **Statistische Daten**: Statistiken zeigen oft, dass Männer häufiger von bestimmten Arten von Drogenabhängigkeit betroffen sind, was die Assoziation mit dem männlichen Geschlecht verstärken kann.
3. **Sprachgebrauch**: In der Alltagssprache wird der Begriff ""Junkie"" oft in einem männlichen Kontext verwendet, was die Assoziation weiter verstärkt.

Strength of association: 4

Die Assoziation ist stark, da die genannten Faktoren in der Regel eine deutliche Verbindung zwischen dem Begriff ""Junkie"" und männlichen Personen herstellen."
Racker,M,0,Person männlichen Geschlechts,-9.49901434e-05,4,"**Short answer:** Person männlichen Geschlechts

**Reasons:** 
1. **Traditionelle Verwendung:** Das Wort ""Racker"" wird traditionell häufiger in Bezug auf Jungen verwendet. Es hat eine verspielte, schelmische Konnotation, die oft mit jungen männlichen Kindern assoziiert wird.
2. **Sprachgebrauch:** In der deutschen Sprache wird ""Racker"" oft verwendet, um einen lebhaften, frechen Jungen zu beschreiben. Es gibt keine spezifische weibliche Form des Wortes, was darauf hindeutet, dass es historisch eher mit männlichen Personen in Verbindung gebracht wird.
3. **Kulturelle Assoziationen:** In vielen Kulturen werden Jungen eher als ""Racker"" bezeichnet, da das Wort oft mit einem ungestümen, abenteuerlustigen Verhalten verbunden ist, das stereotypisch Jungen zugeschrieben wird.

**Strength of association:** 4"
Racker,M,1,Person männlichen Geschlechts,-9.653978435000001e-05,4,"Short answer: Person männlichen Geschlechts

Reasons: 
1. Der Begriff ""Racker"" wird im Deutschen häufig verwendet, um einen jungen, lebhaften oder frechen Jungen zu beschreiben. 
2. Historisch und kulturell ist der Begriff oft mit männlichen Kindern oder Jugendlichen assoziiert, die als ungestüm oder schelmisch gelten.
3. In der Alltagssprache wird ""Racker"" oft in einem liebevollen oder humorvollen Kontext verwendet, um Jungen zu beschreiben, die viel Energie haben oder Streiche spielen.

Strength of association: 4 (starke Assoziation)"
Racker,M,2,Person männlichen Geschlechts,-0.00021024540063,4,"Short answer: Person männlichen Geschlechts

Reasons: 
1. Der Begriff ""Racker"" wird im Deutschen häufig verwendet, um einen jungen, lebhaften oder frechen Jungen zu beschreiben. 
2. Historisch und kulturell wird ""Racker"" oft mit männlichen Kindern in Verbindung gebracht, die als ungestüm oder schelmisch gelten.
3. Der Begriff hat eine spielerische Konnotation, die traditionell eher mit Jungen assoziiert wird.

Strength of association: 4"
Racker,M,3,Person männlichen Geschlechts,-5.7917801e-05,4,"**Short answer:** Person männlichen Geschlechts

**Reasons:** 
1. **Traditionelle Verwendung:** Das Wort ""Racker"" wird traditionell häufiger in Bezug auf Jungen verwendet. Es hat eine konnotative Verbindung zu einem frechen oder lebhaften Jungen.
2. **Sprachgebrauch:** In der deutschen Sprache wird ""Racker"" oft in einem spielerischen oder liebevollen Kontext verwendet, um einen Jungen zu beschreiben, der vielleicht ein wenig ungezogen, aber charmant ist.
3. **Kulturelle Assoziationen:** In vielen Kulturen werden Jungen eher mit Eigenschaften wie Unfug und Lebhaftigkeit assoziiert, die oft mit dem Begriff ""Racker"" verbunden sind.

**Strength of association:** 4

Die Assoziation ist stark, da ""Racker"" in der Alltagssprache häufig auf Jungen angewendet wird, obwohl es theoretisch auch auf Mädchen angewendet werden könnte."
Racker,M,4,Person männlichen Geschlechts,-8.35465923e-05,4,"**Short answer:** Person männlichen Geschlechts

**Reasons:** 
1. **Sprachgebrauch:** Im Deutschen wird das Wort ""Racker"" häufig verwendet, um einen jungen, lebhaften oder frechen Jungen zu beschreiben. Es hat eine konnotative Verbindung zu männlichen Kindern, die als ungestüm oder schelmisch angesehen werden.
2. **Konnotation:** Der Begriff hat eine verspielte und leicht schelmische Konnotation, die traditionell eher mit Jungen als mit Mädchen in Verbindung gebracht wird.
3. **Historische und kulturelle Assoziationen:** In vielen Kulturen und historischen Kontexten wurden Jungen oft als die aktiveren und ungestümeren Kinder angesehen, was sich in der Sprache widerspiegelt.

**Strength of association:** 4"
Racker,M,5,Person männlichen Geschlechts,-9.808943464e-05,4,"**Short answer:** Person männlichen Geschlechts

**Reasons:** 
1. **Traditionelle Verwendung:** Das Wort ""Racker"" wird traditionell häufiger verwendet, um Jungen oder junge Männer zu beschreiben, die lebhaft, frech oder ungezogen sind. Es hat eine spielerische Konnotation, die oft mit männlichen Kindern in Verbindung gebracht wird.
2. **Sprachgebrauch:** In der deutschen Sprache wird ""Racker"" im allgemeinen Sprachgebrauch häufiger auf Jungen angewendet. Es gibt keine starke weibliche Entsprechung zu diesem Begriff.
3. **Kulturelle Assoziationen:** In vielen Kulturen werden Jungen oft als ungestümer oder wilder angesehen, was mit dem Begriff ""Racker"" in Verbindung gebracht wird.

**Strength of association:** 4"
Racker,M,6,Person männlichen Geschlechts,-0.000110009802,4,"**Short answer:** Person männlichen Geschlechts

**Reasons:** 
1. **Traditionelle Verwendung:** Das Wort ""Racker"" wird traditionell häufiger in Bezug auf Jungen verwendet. Es hat eine konnotative Verbindung zu einem frechen oder lebhaften Jungen.
2. **Sprachgebrauch:** Im allgemeinen Sprachgebrauch wird ""Racker"" oft verwendet, um einen jungen, ungestümen oder schelmischen Jungen zu beschreiben. Diese Assoziation ist kulturell verankert.
3. **Konnotation:** Die Konnotation des Wortes ist oft spielerisch und unbeschwert, was in vielen Kulturen eher mit Jungen in Verbindung gebracht wird.

**Strength of association:** 4"
Racker,M,7,Person männlichen Geschlechts,-0.00013169753564999998,4,"**Short answer:** Person männlichen Geschlechts

**Reasons:** 
1. **Traditionelle Verwendung:** Das Wort ""Racker"" wird traditionell häufiger in Bezug auf Jungen verwendet. Es beschreibt oft einen lebhaften, frechen oder ungezogenen Jungen.
2. **Sprachgebrauch:** Im allgemeinen Sprachgebrauch wird ""Racker"" oft in einem spielerischen oder liebevollen Kontext verwendet, um Jungen zu beschreiben, die aktiv und manchmal ein wenig unartig sind.
3. **Konnotationen:** Die Konnotationen des Wortes sind oft mit Eigenschaften verbunden, die stereotypisch Jungen zugeschrieben werden, wie Abenteuerlust und Unfug.

**Strength of association:** 4"
Racker,M,8,Person männlichen Geschlechts,-0.000101307939,4,"**Short answer:** Person männlichen Geschlechts

**Reasons:**
1. **Sprachgebrauch:** Im Deutschen wird das Wort ""Racker"" häufig verwendet, um einen jungen, lebhaften oder frechen Jungen zu beschreiben. Es hat eine verspielte und manchmal schelmische Konnotation, die oft mit Jungen in Verbindung gebracht wird.
2. **Konnotation:** Der Begriff hat eine leicht neckische und humorvolle Bedeutung, die traditionell eher mit männlichen Kindern assoziiert wird.
3. **Historische Verwendung:** Historisch gesehen wurde ""Racker"" häufiger in Bezug auf Jungen verwendet, was die Assoziation verstärkt.

**Strength of association:** 4"
Racker,M,9,Person männlichen Geschlechts,-8.9983584e-05,4,"**Short answer:** Person männlichen Geschlechts

**Reasons:** 
1. **Sprachgebrauch:** Im Deutschen wird das Wort ""Racker"" häufig verwendet, um einen jungen, lebhaften oder frechen Jungen zu beschreiben. Es hat eine verspielte und manchmal schelmische Konnotation, die traditionell eher mit Jungen in Verbindung gebracht wird.
2. **Konnotation:** Die Assoziation mit einem jungen, ungestümen oder frechen Charakter ist kulturell oft mit männlichen Kindern verbunden.
3. **Historische Verwendung:** Historisch gesehen wurde ""Racker"" oft in Geschichten und Erzählungen verwendet, um männliche Charaktere zu beschreiben.

**Strength of association:** 4"
Racker,M,10,Person männlichen Geschlechts,-3.062016135e-05,4,"**Short answer:** Person männlichen Geschlechts

**Reasons:** 
1. **Sprachgebrauch:** Im Deutschen wird das Wort ""Racker"" häufig verwendet, um einen jungen, lebhaften oder frechen Jungen zu beschreiben. Es hat eine verspielte und schelmische Konnotation, die traditionell eher mit Jungen in Verbindung gebracht wird.
2. **Konnotation:** Die Konnotation des Wortes ist oft mit Eigenschaften verbunden, die stereotypisch Jungen zugeschrieben werden, wie z.B. Unfug treiben oder lebhaft sein.
3. **Historische und kulturelle Assoziationen:** Historisch und kulturell wurde das Wort ""Racker"" häufiger in Bezug auf Jungen verwendet, was die Assoziation verstärkt.

**Strength of association:** 4"
Racker,M,11,Person männlichen Geschlechts,-0.00012955186997999998,4,"Short answer: Person männlichen Geschlechts

Reasons: 
1. Der Begriff ""Racker"" wird im Deutschen häufig verwendet, um einen lebhaften, frechen oder ungezogenen Jungen zu beschreiben. 
2. Historisch und kulturell wird ""Racker"" oft mit Jungen in Verbindung gebracht, die sich durch ein schelmisches oder ungestümes Verhalten auszeichnen.
3. In der Alltagssprache wird ""Racker"" oft in einem liebevollen oder humorvollen Kontext verwendet, um Jungen zu beschreiben, die viel Energie haben und manchmal Unfug treiben.

Strength of association: 4 (starke Assoziation)"
Racker,M,12,Person männlichen Geschlechts,-6.530842533e-05,4,"**Short answer:** Person männlichen Geschlechts

**Reasons:** 
1. **Sprachgebrauch:** Im Deutschen wird das Wort ""Racker"" häufig verwendet, um einen jungen, lebhaften oder frechen Jungen zu beschreiben. Es hat eine verspielte und manchmal schelmische Konnotation, die traditionell eher mit Jungen in Verbindung gebracht wird.
2. **Konnotation:** Die Assoziation mit einem jungen, ungestümen oder frechen Charakter ist kulturell oft mit männlichen Kindern verbunden.
3. **Historische Verwendung:** Historisch gesehen wurde ""Racker"" oft in Geschichten und Erzählungen verwendet, um männliche Charaktere zu beschreiben, die sich durch Unfug oder Abenteuerlust auszeichnen.

**Strength of association:** 4

Die Assoziation ist stark, da ""Racker"" im allgemeinen Sprachgebrauch und in der Literatur häufig auf Jungen angewendet wird, obwohl es theoretisch auch auf Mädchen angewendet werden könnte."
Racker,M,13,Person männlichen Geschlechts,-2.954732763e-05,4,"**Short answer:** Person männlichen Geschlechts

**Reasons:** 
1. **Traditionelle Verwendung:** Das Wort ""Racker"" wird traditionell häufiger verwendet, um Jungen oder junge Männer zu beschreiben. Es hat eine konnotative Bedeutung, die oft mit einem schelmischen oder ungezogenen Verhalten verbunden ist, das stereotypisch eher Jungen zugeschrieben wird.
2. **Sprachgebrauch:** In der deutschen Sprache wird ""Racker"" oft in einem spielerischen oder liebevollen Kontext verwendet, um einen jungen, lebhaften Jungen zu beschreiben. Es gibt keine weibliche Form des Wortes, was darauf hindeutet, dass es historisch gesehen eher mit männlichen Personen assoziiert wird.
3. **Kulturelle Assoziationen:** In vielen Kulturen werden Jungen oft als ""kleine Racker"" bezeichnet, was die Assoziation mit männlichen Personen verstärkt.

**Strength of association:** 4"
Racker,M,14,Person männlichen Geschlechts,-5.410328263e-05,4,"**Short answer:** Person männlichen Geschlechts

**Reasons:** 
1. **Sprachgebrauch:** Im Deutschen wird das Wort ""Racker"" häufig verwendet, um einen lebhaften oder frechen Jungen zu beschreiben. Es hat eine konnotative Verbindung zu jungen männlichen Personen, die als ungestüm oder schelmisch wahrgenommen werden.
2. **Historische und kulturelle Konnotation:** Traditionell wurde ""Racker"" oft in einem familiären oder umgangssprachlichen Kontext verwendet, um Jungen zu beschreiben, die sich durch Energie und Unfug auszeichnen.
3. **Grammatikalisches Geschlecht:** Das Wort ""Racker"" ist grammatikalisch maskulin, was ebenfalls zur Assoziation mit männlichen Personen beiträgt.

**Strength of association:** 4

Die Assoziation ist stark, da ""Racker"" im allgemeinen Sprachgebrauch überwiegend auf Jungen angewendet wird, obwohl es theoretisch auch auf Mädchen angewendet werden könnte."
Racker,M,15,Person männlichen Geschlechts,-9.987748833e-05,4,"**Short answer:** Person männlichen Geschlechts

**Reasons:** 
1. **Traditionelle Verwendung:** Das Wort ""Racker"" wird traditionell häufiger verwendet, um Jungen oder junge Männer zu beschreiben. Es hat eine konnotative Bedeutung, die oft mit einem frechen oder lebhaften Jungen assoziiert wird.
2. **Sprachgebrauch:** Im allgemeinen Sprachgebrauch wird ""Racker"" oft in einem spielerischen oder liebevollen Kontext verwendet, um einen jungen Mann zu beschreiben, der vielleicht ein wenig ungezogen, aber charmant ist.
3. **Kulturelle Assoziationen:** In vielen Kulturen gibt es die Tendenz, bestimmte Verhaltensweisen, die mit ""Racker"" beschrieben werden, eher mit Jungen als mit Mädchen zu assoziieren.

**Strength of association:** 4"
